AnimalID,mixed,hairtype
A711220,1,longhair
A711223,1,shorthair
A711225,1,otherhair
A711229,1,shorthair
A711233,1,otherhair
A711238,1,otherhair
A711239,1,otherhair
A711240,1,otherhair
A711241,1,shorthair
A711242,1,shorthair
A711244,1,shorthair
A711245,1,shorthair
A711250,1,shorthair
A711253,1,shorthair
A711254,1,shorthair
A711255,1,shorthair
A711257,1,otherhair
A711258,1,otherhair
A711259,1,otherhair
A711260,1,otherhair
A711261,1,otherhair
A711263,1,otherhair
A711264,1,otherhair
A711265,1,shorthair
A711269,1,shorthair
A711270,1,otherhair
A711273,1,shorthair
A711276,1,shorthair
A711277,1,shorthair
A711278,1,shorthair
A711279,1,shorthair
A711280,1,otherhair
A711281,1,shorthair
A711286,1,otherhair
A711289,1,otherhair
A711291,1,shorthair
A711292,1,otherhair
A711296,1,otherhair
A711302,1,otherhair
A711304,1,otherhair
A711306,1,otherhair
A711307,1,shorthair
A711310,1,otherhair
A711314,1,otherhair
A711315,0,otherhair
A711316,1,longhair
A711318,1,shorthair
A711319,1,shorthair
A711320,1,shorthair
A711323,1,shorthair
A711324,1,shorthair
A711326,1,shorthair
A711327,1,shorthair
A711331,1,shorthair
A711332,1,shorthair
A711333,1,shorthair
A711335,1,otherhair
A711336,1,shorthair
A711339,0,otherhair
A711340,1,otherhair
A711342,1,shorthair
A711343,1,shorthair
A711349,1,shorthair
A711356,1,otherhair
A711359,1,shorthair
A711360,1,shorthair
A711361,1,shorthair
A711362,1,shorthair
A711364,1,otherhair
A711366,1,otherhair
A711367,1,shorthair
A711368,1,shorthair
A711369,1,shorthair
A711373,1,shorthair
A711377,1,otherhair
A711379,1,otherhair
A711381,1,shorthair
A711382,1,shorthair
A711383,1,otherhair
A711384,1,otherhair
A711385,1,otherhair
A711387,1,shorthair
A711388,1,shorthair
A711389,1,otherhair
A711390,1,shorthair
A711391,1,shorthair
A711392,0,otherhair
A711393,1,shorthair
A711394,1,shorthair
A711397,1,shorthair
A711398,1,otherhair
A711400,1,otherhair
A711401,1,shorthair
A711403,1,shorthair
A711404,1,shorthair
A711405,1,shorthair
A711406,1,shorthair
A711408,1,shorthair
A711409,1,shorthair
A711410,1,shorthair
A711411,1,shorthair
A711412,1,shorthair
A711413,1,shorthair
A711416,1,shorthair
A711417,1,shorthair
A711418,1,otherhair
A711424,1,shorthair
A711425,0,otherhair
A711428,1,otherhair
A711429,1,otherhair
A711430,1,otherhair
A711433,1,shorthair
A711435,1,otherhair
A711452,1,otherhair
A711454,1,otherhair
A711456,1,shorthair
A711457,1,otherhair
A711458,1,otherhair
A711459,1,otherhair
A711460,1,shorthair
A711461,1,otherhair
A711462,1,otherhair
A711465,1,shorthair
A711466,1,shorthair
A711469,1,shorthair
A711470,0,otherhair
A711472,1,shorthair
A711474,1,otherhair
A711475,1,shorthair
A711477,1,shorthair
A711481,0,otherhair
A711482,1,shorthair
A711483,1,shorthair
A711484,1,longhair
A711486,1,longhair
A711487,1,otherhair
A711488,1,otherhair
A711491,1,otherhair
A711494,1,shorthair
A711508,1,otherhair
A711509,0,otherhair
A711514,1,otherhair
A711515,1,otherhair
A711517,1,otherhair
A711518,1,otherhair
A711519,1,otherhair
A711522,1,otherhair
A711523,1,shorthair
A711532,1,shorthair
A711535,1,otherhair
A711537,1,otherhair
A711539,1,shorthair
A711540,1,otherhair
A711541,1,otherhair
A711544,1,shorthair
A711545,1,shorthair
A711546,1,shorthair
A711547,1,shorthair
A711548,1,shorthair
A711549,1,shorthair
A711552,1,otherhair
A711553,1,otherhair
A711554,1,otherhair
A711555,0,shorthair
A711560,1,shorthair
A711562,1,shorthair
A711563,1,otherhair
A711564,1,otherhair
A711565,1,otherhair
A711568,1,shorthair
A711569,1,shorthair
A711570,1,otherhair
A711571,1,otherhair
A711572,1,shorthair
A711574,1,shorthair
A711575,1,shorthair
A711576,1,shorthair
A711577,1,shorthair
A711579,1,shorthair
A711580,1,shorthair
A711582,1,otherhair
A711583,1,otherhair
A711584,1,shorthair
A711586,1,otherhair
A711588,1,otherhair
A711590,1,shorthair
A711591,1,shorthair
A711592,1,shorthair
A711593,1,shorthair
A711594,1,longhair
A711595,1,shorthair
A711597,1,otherhair
A711598,1,otherhair
A711600,1,shorthair
A711601,1,otherhair
A711602,1,otherhair
A711603,1,shorthair
A711604,1,otherhair
A711605,1,otherhair
A711607,1,otherhair
A711608,1,shorthair
A711609,1,shorthair
A711612,1,otherhair
A711613,1,otherhair
A711618,1,shorthair
A711619,1,otherhair
A711620,1,otherhair
A711621,1,otherhair
A711622,1,otherhair
A711623,1,otherhair
A711624,1,otherhair
A711625,1,shorthair
A711627,1,otherhair
A711632,1,longhair
A711633,1,otherhair
A711634,1,shorthair
A711635,1,shorthair
A711637,1,shorthair
A711639,1,shorthair
A711640,1,shorthair
A711641,1,shorthair
A711648,1,shorthair
A711651,1,otherhair
A711656,1,otherhair
A711657,1,otherhair
A711659,1,shorthair
A711660,1,shorthair
A711661,1,shorthair
A711662,1,shorthair
A711664,1,otherhair
A711670,1,otherhair
A711674,1,shorthair
A711675,1,shorthair
A711676,1,otherhair
A711682,1,shorthair
A711683,1,shorthair
A711685,1,shorthair
A711688,1,shorthair
A711689,1,shorthair
A711692,1,shorthair
A711694,1,shorthair
A711695,1,otherhair
A711696,1,otherhair
A711703,1,otherhair
A711704,1,shorthair
A711705,1,otherhair
A711707,1,otherhair
A711710,1,shorthair
A711711,1,shorthair
A711712,1,otherhair
A711713,1,otherhair
A711715,1,otherhair
A711717,1,otherhair
A711718,1,shorthair
A711720,1,otherhair
A711722,1,shorthair
A711723,1,shorthair
A711724,1,shorthair
A711725,1,shorthair
A711727,1,shorthair
A711728,1,otherhair
A711729,1,longhair
A711730,1,longhair
A711731,1,shorthair
A711732,1,shorthair
A711733,1,otherhair
A711734,1,shorthair
A711735,1,shorthair
A711736,1,shorthair
A711737,1,shorthair
A711741,1,otherhair
A711742,1,otherhair
A711743,1,shorthair
A711744,1,shorthair
A711745,1,otherhair
A711746,1,shorthair
A711747,1,shorthair
A711748,1,shorthair
A711749,1,shorthair
A711750,1,otherhair
A711756,1,shorthair
A711759,1,otherhair
A711760,1,otherhair
A711762,1,otherhair
A711765,1,otherhair
A711766,1,shorthair
A711768,1,otherhair
A711771,1,shorthair
A711772,1,otherhair
A711776,1,shorthair
A711777,1,otherhair
A711778,1,shorthair
A711779,1,shorthair
A711782,1,shorthair
A711787,1,shorthair
A711788,1,shorthair
A711793,1,shorthair
A711794,1,shorthair
A711796,1,shorthair
A711797,1,shorthair
A711798,1,otherhair
A711799,1,shorthair
A711800,1,shorthair
A711802,1,shorthair
A711803,1,shorthair
A711805,1,otherhair
A711806,1,otherhair
A711807,1,otherhair
A711809,1,shorthair
A711810,1,shorthair
A711812,1,otherhair
A711814,0,otherhair
A711817,1,shorthair
A711818,1,shorthair
A711820,1,shorthair
A711821,1,longhair
A711824,1,shorthair
A711825,1,shorthair
A711826,1,shorthair
A711827,1,shorthair
A711828,1,otherhair
A711829,1,otherhair
A711830,1,otherhair
A711831,1,otherhair
A711832,1,otherhair
A711833,1,otherhair
A711834,1,otherhair
A711835,1,otherhair
A711837,1,otherhair
A711839,1,longhair
A711840,1,otherhair
A711841,1,otherhair
A711842,1,otherhair
A711843,1,longhair
A711844,1,otherhair
A711846,1,shorthair
A711847,1,shorthair
A711848,1,shorthair
A711849,1,shorthair
A711853,1,shorthair
A711854,1,shorthair
A711859,1,shorthair
A711860,1,shorthair
A711872,1,longhair
A711878,1,otherhair
A711879,1,shorthair
A711880,1,otherhair
A711881,1,otherhair
A711882,1,otherhair
A711886,1,shorthair
A711887,1,shorthair
A711889,1,shorthair
A711891,1,shorthair
A711893,1,otherhair
A711894,1,otherhair
A711896,1,otherhair
A711899,1,shorthair
A711900,1,shorthair
A711901,1,otherhair
A711903,1,shorthair
A711904,1,shorthair
A711905,1,otherhair
A711906,1,otherhair
A711910,1,shorthair
A711911,1,otherhair
A711917,1,otherhair
A711918,1,otherhair
A711919,1,otherhair
A711920,1,otherhair
A711923,1,otherhair
A711937,1,otherhair
A711938,1,otherhair
A711940,1,otherhair
A711941,1,shorthair
A711942,1,shorthair
A711944,1,shorthair
A711946,1,otherhair
A711947,1,otherhair
A711949,1,shorthair
A711950,1,shorthair
A711951,1,shorthair
A711952,1,shorthair
A711955,1,otherhair
A711958,1,otherhair
A711960,1,otherhair
A711961,1,shorthair
A711962,1,shorthair
A711963,1,shorthair
A711966,1,otherhair
A711967,1,shorthair
A711968,1,otherhair
A711969,1,otherhair
A711971,1,shorthair
A711972,1,otherhair
A711974,1,shorthair
A711975,1,shorthair
A711978,1,otherhair
A711980,1,shorthair
A711985,1,otherhair
A711990,1,longhair
A711992,1,otherhair
A711994,1,otherhair
A711995,1,otherhair
A711996,1,shorthair
A711997,1,shorthair
A711998,1,otherhair
A711999,1,otherhair
A712000,1,shorthair
A712001,1,shorthair
A712002,1,shorthair
A712003,1,otherhair
A712004,1,otherhair
A712007,1,otherhair
A712008,1,otherhair
A712011,1,shorthair
A712012,1,shorthair
A712014,1,shorthair
A712015,1,shorthair
A712021,1,otherhair
A712022,1,otherhair
A712026,1,shorthair
A712028,1,shorthair
A712030,1,shorthair
A712031,1,shorthair
A712032,1,shorthair
A712035,1,otherhair
A712043,1,otherhair
A712044,1,otherhair
A712048,1,shorthair
A712050,1,otherhair
A712051,1,shorthair
A712053,1,otherhair
A712055,1,otherhair
A712057,1,otherhair
A712059,1,otherhair
A712061,0,otherhair
A712062,1,shorthair
A712064,1,shorthair
A712065,1,shorthair
A712066,1,otherhair
A712067,1,otherhair
A712068,1,otherhair
A712069,1,otherhair
A712071,1,otherhair
A712072,1,otherhair
A712073,1,otherhair
A712074,1,otherhair
A712078,1,otherhair
A712082,1,otherhair
A712084,1,shorthair
A712085,1,otherhair
A712089,1,otherhair
A712092,1,shorthair
A712093,1,shorthair
A712098,1,otherhair
A712103,1,shorthair
A712104,1,shorthair
A712108,1,shorthair
A712111,1,shorthair
A712114,1,otherhair
A712117,1,shorthair
A712121,1,otherhair
A712123,1,shorthair
A712125,1,shorthair
A712126,1,shorthair
A712130,1,otherhair
A712131,1,otherhair
A712132,1,otherhair
A712133,1,otherhair
A712135,1,otherhair
A712137,1,otherhair
A712139,1,otherhair
A712141,1,otherhair
A712144,1,otherhair
A712145,1,otherhair
A712146,1,otherhair
A712151,1,shorthair
A712153,0,otherhair
A712158,1,otherhair
A712162,1,otherhair
A712164,1,shorthair
A712165,1,shorthair
A712166,1,shorthair
A712172,1,shorthair
A712173,1,shorthair
A712174,1,shorthair
A712176,1,otherhair
A712180,0,shorthair
A712181,0,shorthair
A712183,1,shorthair
A712186,1,shorthair
A712187,1,shorthair
A712188,1,otherhair
A712195,1,shorthair
A712197,1,shorthair
A712200,1,shorthair
A712201,1,shorthair
A712202,1,shorthair
A712206,1,shorthair
A712207,1,otherhair
A712209,1,otherhair
A712210,1,shorthair
A712211,1,otherhair
A712212,1,shorthair
A712216,1,longhair
A712217,1,otherhair
A712218,1,otherhair
A712219,1,shorthair
A712220,1,shorthair
A712222,1,shorthair
A712223,0,otherhair
A712224,1,otherhair
A712225,1,shorthair
A712228,1,shorthair
A712229,1,shorthair
A712231,1,otherhair
A712234,1,otherhair
A712235,1,otherhair
A712236,1,otherhair
A712237,1,shorthair
A712238,1,shorthair
A712240,1,shorthair
A712241,1,shorthair
A712244,1,shorthair
A712245,1,shorthair
A712247,1,shorthair
A712255,1,shorthair
A712256,1,shorthair
A712260,1,shorthair
A712267,1,shorthair
A712270,1,otherhair
A712271,1,otherhair
A712275,1,shorthair
A712277,1,shorthair
A712278,1,shorthair
A712279,1,shorthair
A712280,1,otherhair
A712281,1,otherhair
A712282,1,otherhair
A712283,1,shorthair
A712284,1,shorthair
A712290,1,otherhair
A712292,1,shorthair
A712293,1,shorthair
A712297,1,shorthair
A712300,1,shorthair
A712301,1,shorthair
A712302,1,shorthair
A712305,1,otherhair
A712306,1,otherhair
A712309,1,otherhair
A712316,1,shorthair
A712317,1,otherhair
A712320,1,otherhair
A712323,1,shorthair
A712327,1,shorthair
A712328,1,shorthair
A712336,1,otherhair
A712337,1,otherhair
A712338,1,otherhair
A712340,1,otherhair
A712342,1,otherhair
A712346,1,otherhair
A712354,1,otherhair
A712355,1,shorthair
A712356,1,shorthair
A712357,1,shorthair
A712358,1,shorthair
A712359,1,shorthair
A712367,1,longhair
A712368,1,shorthair
A712370,1,shorthair
A712371,1,shorthair
A712374,1,shorthair
A712376,1,shorthair
A712378,1,shorthair
A712379,1,shorthair
A712380,1,shorthair
A712386,1,shorthair
A712389,1,shorthair
A712390,1,shorthair
A712391,1,shorthair
A712392,1,shorthair
A712393,1,otherhair
A712394,1,otherhair
A712396,1,longhair
A712398,1,shorthair
A712400,1,otherhair
A712405,1,shorthair
A712406,1,shorthair
A712407,1,shorthair
A712408,1,shorthair
A712409,1,otherhair
A712414,1,otherhair
A712421,1,shorthair
A712422,1,shorthair
A712424,1,shorthair
A712427,1,otherhair
A712434,1,otherhair
A712437,1,otherhair
A712439,1,shorthair
A712440,1,shorthair
A712443,1,shorthair
A712445,1,shorthair
A712447,1,shorthair
A712449,0,otherhair
A712450,1,shorthair
A712451,1,shorthair
A712452,1,shorthair
A712455,1,otherhair
A712461,1,shorthair
A712462,1,shorthair
A712466,1,shorthair
A712467,1,shorthair
A712468,1,shorthair
A712469,1,shorthair
A712470,1,otherhair
A712479,1,shorthair
A712480,1,shorthair
A712481,1,otherhair
A712493,1,longhair
A712501,1,shorthair
A712502,1,otherhair
A712505,1,shorthair
A712507,0,otherhair
A712510,1,otherhair
A712511,1,otherhair
A712512,1,otherhair
A712513,1,otherhair
A712516,1,shorthair
A712518,1,shorthair
A712522,1,longhair
A712523,1,shorthair
A712524,1,shorthair
A712525,1,shorthair
A712526,1,shorthair
A712527,1,shorthair
A712528,1,otherhair
A712529,1,shorthair
A712530,1,shorthair
A712534,1,shorthair
A712535,1,longhair
A712536,1,otherhair
A712541,1,shorthair
A712543,1,shorthair
A712549,1,otherhair
A712550,1,otherhair
A712552,1,otherhair
A712554,1,otherhair
A712555,1,otherhair
A712560,1,otherhair
A712561,1,shorthair
A712569,1,otherhair
A712571,1,otherhair
A712572,1,otherhair
A712574,1,otherhair
A712576,1,shorthair
A712578,1,otherhair
A712579,1,otherhair
A712581,1,shorthair
A712585,1,shorthair
A712588,1,shorthair
A712589,1,shorthair
A712590,1,shorthair
A712592,1,shorthair
A712593,1,shorthair
A712602,1,otherhair
A712616,1,shorthair
A712617,1,shorthair
A712620,1,shorthair
A712625,1,shorthair
A712626,1,shorthair
A712627,1,otherhair
A712629,1,shorthair
A712630,1,otherhair
A712631,1,shorthair
A712635,1,shorthair
A712637,1,otherhair
A712641,1,shorthair
A712643,1,shorthair
A712644,1,otherhair
A712645,1,otherhair
A712647,1,otherhair
A712648,1,otherhair
A712649,1,otherhair
A712650,1,otherhair
A712651,1,otherhair
A712653,1,otherhair
A712654,1,otherhair
A712655,1,shorthair
A712657,1,shorthair
A712658,1,shorthair
A712659,1,otherhair
A712660,1,shorthair
A712661,1,shorthair
A712662,1,otherhair
A712665,1,otherhair
A712666,1,otherhair
A712667,1,shorthair
A712668,1,shorthair
A712669,1,shorthair
A712670,1,otherhair
A712672,1,shorthair
A712673,1,otherhair
A712674,1,otherhair
A712675,1,otherhair
A712676,1,otherhair
A712679,1,longhair
A712686,1,otherhair
A712687,1,otherhair
A712695,1,otherhair
A712696,1,otherhair
A712698,1,otherhair
A712703,0,otherhair
A712711,1,shorthair
A712712,1,shorthair
A712713,1,shorthair
A712717,1,otherhair
A712718,1,shorthair
A712719,1,shorthair
A712725,1,otherhair
A712726,1,otherhair
A712727,1,shorthair
A712728,1,shorthair
A712729,1,shorthair
A712730,1,shorthair
A712736,1,shorthair
A712737,1,shorthair
A712738,1,otherhair
A712741,1,otherhair
A712742,1,otherhair
A712744,1,shorthair
A712746,1,otherhair
A712748,1,shorthair
A712750,1,shorthair
A712751,1,shorthair
A712754,1,shorthair
A712755,1,otherhair
A712756,1,otherhair
A712757,1,otherhair
A712758,1,otherhair
A712759,1,otherhair
A712760,1,otherhair
A712769,1,otherhair
A712770,1,longhair
A712776,1,shorthair
A712777,1,shorthair
A712778,1,shorthair
A712780,1,shorthair
A712782,1,shorthair
A712787,1,shorthair
A712788,1,shorthair
A712790,1,shorthair
A712791,1,otherhair
A712792,1,shorthair
A712796,1,shorthair
A712797,1,shorthair
A712800,1,otherhair
A712802,1,otherhair
A712807,1,otherhair
A712808,1,otherhair
A712811,1,shorthair
A712814,1,shorthair
A712818,1,shorthair
A712822,1,shorthair
A712824,1,shorthair
A712825,1,shorthair
A712827,1,otherhair
A712828,1,shorthair
A712833,1,shorthair
A712836,1,otherhair
A712843,1,otherhair
A712848,1,shorthair
A712850,1,otherhair
A712852,1,shorthair
A712853,1,shorthair
A712855,1,otherhair
A712856,1,otherhair
A712857,1,otherhair
A712858,1,shorthair
A712859,1,shorthair
A712860,1,shorthair
A712861,1,shorthair
A712862,1,otherhair
A712866,1,otherhair
A712868,0,shorthair
A712876,1,shorthair
A712880,1,shorthair
A712883,1,otherhair
A712884,0,shorthair
A712888,1,otherhair
A712903,1,shorthair
A712904,1,shorthair
A712911,1,otherhair
A712912,1,otherhair
A712915,1,otherhair
A712917,1,otherhair
A712920,1,shorthair
A712921,1,otherhair
A712922,1,otherhair
A712923,1,shorthair
A712924,1,shorthair
A712926,1,otherhair
A712929,1,otherhair
A712931,1,shorthair
A712932,1,shorthair
A712933,1,shorthair
A712936,1,otherhair
A712937,1,otherhair
A712941,1,otherhair
A712942,1,otherhair
A712944,1,otherhair
A712946,1,otherhair
A712947,1,otherhair
A712949,1,shorthair
A712951,1,otherhair
A712955,1,shorthair
A712959,1,otherhair
A712963,1,otherhair
A712971,1,shorthair
A712978,1,shorthair
A712979,1,shorthair
A712980,1,shorthair
A712981,1,shorthair
A712984,1,shorthair
A712986,1,shorthair
A712988,1,shorthair
A712990,1,shorthair
A712991,1,otherhair
A712992,1,otherhair
A712993,1,otherhair
A712994,0,longhair
A712995,1,shorthair
A712998,1,shorthair
A712999,1,otherhair
A713001,1,shorthair
A713002,1,shorthair
A713003,1,otherhair
A713004,1,shorthair
A713006,1,shorthair
A713008,1,otherhair
A713011,1,shorthair
A713013,1,shorthair
A713015,1,otherhair
A713017,1,shorthair
A713018,1,shorthair
A713019,1,shorthair
A713020,1,shorthair
A713021,1,shorthair
A713022,1,otherhair
A713028,1,shorthair
A713029,1,shorthair
A713030,1,shorthair
A713032,1,otherhair
A713033,1,otherhair
A713034,1,shorthair
A713036,1,shorthair
A713040,1,otherhair
A713041,1,otherhair
A713043,1,longhair
A713046,1,otherhair
A713047,1,otherhair
A713048,1,shorthair
A713050,1,shorthair
A713051,1,shorthair
A713052,1,shorthair
A713061,1,otherhair
A713063,1,otherhair
A713067,1,otherhair
A713076,1,shorthair
A713078,1,shorthair
A713082,1,shorthair
A713083,1,shorthair
A713084,1,otherhair
A713085,1,otherhair
A713090,1,otherhair
A713091,1,shorthair
A713092,1,otherhair
A713093,1,shorthair
A713096,1,otherhair
A713098,1,otherhair
A713099,1,otherhair
A713100,1,shorthair
A713101,1,shorthair
A713103,1,shorthair
A713107,1,otherhair
A713119,1,shorthair
A713121,1,otherhair
A713123,1,otherhair
A713125,1,longhair
A713127,1,otherhair
A713128,1,otherhair
A713135,1,otherhair
A713136,1,otherhair
A713138,1,shorthair
A713139,1,otherhair
A713142,1,otherhair
A713146,1,otherhair
A713148,1,otherhair
A713149,1,otherhair
A713151,1,otherhair
A713154,1,otherhair
A713155,1,shorthair
A713156,1,shorthair
A713157,1,otherhair
A713158,1,shorthair
A713159,1,shorthair
A713161,1,otherhair
A713163,1,shorthair
A713165,1,shorthair
A713167,1,shorthair
A713170,1,otherhair
A713172,1,otherhair
A713173,1,longhair
A713176,1,longhair
A713178,1,otherhair
A713180,1,shorthair
A713182,1,otherhair
A713184,1,shorthair
A713186,1,otherhair
A713189,1,longhair
A713190,1,longhair
A713191,1,shorthair
A713194,1,shorthair
A713195,1,shorthair
A713198,0,shorthair
A713200,1,otherhair
A713201,1,otherhair
A713207,1,shorthair
A713209,1,shorthair
A713211,1,shorthair
A713213,0,shorthair
A713216,1,shorthair
A713217,1,otherhair
A713218,1,shorthair
A713223,1,shorthair
A713225,1,longhair
A713226,1,shorthair
A713228,1,shorthair
A713232,1,shorthair
A713233,1,otherhair
A713234,1,otherhair
A713239,1,otherhair
A713241,1,shorthair
A713242,1,shorthair
A713243,1,shorthair
A713245,1,shorthair
A713249,1,otherhair
A713251,1,otherhair
A713252,1,shorthair
A713254,1,shorthair
A713259,0,shorthair
A713263,0,otherhair
A713264,0,otherhair
A713266,1,shorthair
A713267,1,otherhair
A713269,1,otherhair
A713272,1,longhair
A713273,1,shorthair
A713276,1,shorthair
A713278,1,shorthair
A713279,1,otherhair
A713280,1,shorthair
A713281,1,shorthair
A713282,1,shorthair
A713283,1,otherhair
A713284,1,shorthair
A713286,1,shorthair
A713287,1,shorthair
A713293,1,otherhair
A713295,0,otherhair
A713300,1,shorthair
A713302,1,shorthair
A713303,1,shorthair
A713304,1,otherhair
A713310,0,otherhair
A713315,1,shorthair
A713318,1,otherhair
A713321,1,shorthair
A713323,1,otherhair
A713324,1,otherhair
A713329,1,otherhair
A713332,1,shorthair
A713333,0,otherhair
A713334,1,shorthair
A713335,1,otherhair
A713336,1,shorthair
A713337,1,shorthair
A713338,1,shorthair
A713339,1,shorthair
A713341,1,shorthair
A713342,1,otherhair
A713343,1,otherhair
A713344,1,otherhair
A713349,1,shorthair
A713352,1,otherhair
A713354,1,otherhair
A713355,1,otherhair
A713360,1,otherhair
A713362,1,shorthair
A713364,1,shorthair
A713365,1,shorthair
A713367,1,shorthair
A713368,1,shorthair
A713369,1,shorthair
A713370,1,shorthair
A713371,1,shorthair
A713375,1,otherhair
A713377,1,otherhair
A713379,1,shorthair
A713380,1,otherhair
A713381,1,shorthair
A713382,1,shorthair
A713383,1,shorthair
A713384,1,shorthair
A713385,1,shorthair
A713387,1,otherhair
A713388,1,otherhair
A713389,1,otherhair
A713392,1,shorthair
A713395,1,otherhair
A713397,1,shorthair
A713398,1,shorthair
A713399,1,shorthair
A713400,1,shorthair
A713401,1,shorthair
A713402,1,shorthair
A713403,1,shorthair
A713404,1,otherhair
A713405,1,otherhair
A713406,1,shorthair
A713408,1,shorthair
A713410,1,otherhair
A713411,1,otherhair
A713413,1,shorthair
A713414,1,longhair
A713415,1,shorthair
A713416,1,shorthair
A713418,1,otherhair
A713419,1,otherhair
A713420,1,otherhair
A713421,1,otherhair
A713422,1,shorthair
A713426,1,shorthair
A713430,1,otherhair
A713432,1,shorthair
A713434,1,shorthair
A713438,1,otherhair
A713439,1,shorthair
A713441,1,shorthair
A713444,1,shorthair
A713445,1,otherhair
A713446,1,shorthair
A713447,1,otherhair
A713448,1,otherhair
A713450,1,otherhair
A713451,1,otherhair
A713452,1,shorthair
A713453,1,otherhair
A713454,1,shorthair
A713455,1,shorthair
A713457,1,otherhair
A713459,1,shorthair
A713460,1,otherhair
A713461,1,otherhair
A713465,1,otherhair
A713466,1,shorthair
A713469,1,shorthair
A713470,1,shorthair
A713480,1,shorthair
A713481,0,otherhair
A713483,1,shorthair
A713484,1,otherhair
A713485,1,otherhair
A713486,1,otherhair
A713487,1,otherhair
A713488,1,otherhair
A713490,0,otherhair
A713491,1,longhair
A713492,1,longhair
A713497,1,otherhair
A713499,1,otherhair
A713504,1,shorthair
A713505,1,shorthair
A713507,1,shorthair
A713515,1,otherhair
A713517,1,otherhair
A713518,1,otherhair
A713521,1,otherhair
A713523,1,otherhair
A713528,1,shorthair
A713529,1,otherhair
A713531,1,shorthair
A713532,1,shorthair
A713533,1,shorthair
A713535,1,shorthair
A713536,1,shorthair
A713537,1,otherhair
A713541,1,otherhair
A713543,1,otherhair
A713545,1,otherhair
A713552,1,otherhair
A713553,1,otherhair
A713554,1,shorthair
A713560,1,otherhair
A713562,1,otherhair
A713572,1,otherhair
A713577,1,otherhair
A713581,1,shorthair
A713582,1,shorthair
A713587,1,otherhair
A713588,1,otherhair
A713589,1,shorthair
A713592,1,otherhair
A713598,1,shorthair
A713599,1,otherhair
A713600,1,shorthair
A713601,1,shorthair
A713606,1,shorthair
A713608,1,otherhair
A713610,1,otherhair
A713611,1,otherhair
A713613,1,otherhair
A713615,1,shorthair
A713622,1,otherhair
A713623,1,otherhair
A713626,1,shorthair
A713628,1,shorthair
A713629,1,shorthair
A713630,1,shorthair
A713633,1,otherhair
A713634,1,otherhair
A713635,1,otherhair
A713637,1,otherhair
A713638,1,shorthair
A713640,1,shorthair
A713642,1,shorthair
A713643,1,shorthair
A713644,1,shorthair
A713645,1,shorthair
A713646,1,shorthair
A713650,1,otherhair
A713651,1,shorthair
A713652,1,longhair
A713654,1,otherhair
A713655,1,shorthair
A713657,1,otherhair
A713661,1,otherhair
A713667,1,shorthair
A713668,1,shorthair
A713672,1,shorthair
A713677,1,shorthair
A713682,1,shorthair
A713683,1,otherhair
A713688,1,otherhair
A713689,1,otherhair
A713690,1,shorthair
A713692,1,shorthair
A713695,1,shorthair
A713697,1,shorthair
A713699,1,shorthair
A713700,1,shorthair
A713706,1,otherhair
A713707,1,otherhair
A713708,1,shorthair
A713710,1,shorthair
A713713,0,otherhair
A713715,1,otherhair
A713717,0,otherhair
A713718,1,otherhair
A713719,1,shorthair
A713720,1,otherhair
A713722,1,otherhair
A713723,1,otherhair
A713725,1,otherhair
A713727,1,shorthair
A713728,1,longhair
A713729,1,shorthair
A713732,1,otherhair
A713739,1,otherhair
A713747,1,otherhair
A713748,1,shorthair
A713749,1,otherhair
A713750,1,otherhair
A713752,1,shorthair
A713754,1,otherhair
A713756,1,shorthair
A713758,1,shorthair
A713760,1,shorthair
A713762,1,otherhair
A713766,1,shorthair
A713768,1,otherhair
A713770,1,otherhair
A713771,1,otherhair
A713777,1,otherhair
A713778,1,otherhair
A713781,1,otherhair
A713782,1,shorthair
A713786,1,shorthair
A713790,1,otherhair
A713792,1,shorthair
A713793,1,otherhair
A713794,1,shorthair
A713795,1,shorthair
A713798,0,longhair
A713799,1,shorthair
A713800,1,otherhair
A713801,1,otherhair
A713803,1,otherhair
A713809,1,otherhair
A713812,1,shorthair
A713813,1,longhair
A713814,1,shorthair
A713819,1,otherhair
A713822,1,otherhair
A713824,1,otherhair
A713825,1,shorthair
A713826,1,otherhair
A713827,1,shorthair
A713828,1,shorthair
A713829,1,shorthair
A713830,1,shorthair
A713831,1,otherhair
A713834,1,shorthair
A713835,1,shorthair
A713836,1,shorthair
A713844,1,otherhair
A713847,1,shorthair
A713849,1,otherhair
A713850,1,otherhair
A713851,1,otherhair
A713852,1,shorthair
A713853,1,shorthair
A713854,1,shorthair
A713855,1,shorthair
A713857,1,longhair
A713861,1,shorthair
A713863,1,shorthair
A713864,1,shorthair
A713865,1,shorthair
A713868,1,shorthair
A713870,1,shorthair
A713871,1,otherhair
A713874,0,otherhair
A713884,1,shorthair
A713886,1,shorthair
A713887,1,shorthair
A713888,1,shorthair
A713889,1,shorthair
A713891,1,shorthair
A713892,1,shorthair
A713895,1,shorthair
A713896,1,otherhair
A713897,1,otherhair
A713898,1,shorthair
A713899,1,otherhair
A713904,0,otherhair
A713905,0,otherhair
A713910,1,otherhair
A713916,1,shorthair
A713918,1,shorthair
A713919,1,shorthair
A713920,1,shorthair
A713922,1,shorthair
A713923,1,shorthair
A713924,1,otherhair
A713925,1,otherhair
A713927,1,shorthair
A713928,1,shorthair
A713935,1,shorthair
A713937,1,otherhair
A713939,1,otherhair
A713944,1,otherhair
A713951,1,shorthair
