"","ID","colormix","mixwithwhite","tabby","firstcolor"
"19406","A686637",1,1,0,"Black"
"19407","A710748",1,1,1,"Brown"
"19408","A665619",1,0,0,"Black"
"19409","A704109",1,1,1,"Orange"
"19410","A668946",0,0,0,"Brown"
"19411","A323668",0,0,0,"Tricolor"
"19412","A673073",0,0,0,"White"
"19413","A704637",0,0,1,"Blue"
"19414","A651257",0,0,1,"Orange"
"19415","A715172",0,0,1,"Orange"
"19416","A678243",1,1,0,"Red"
"19417","A708121",0,0,0,"White"
"19418","A678466",0,0,1,"Black"
"19419","A698974",0,0,0,"Black"
"19420","A694446",1,1,0,"Red"
"19421","A668124",1,1,0,"Brown"
"19422","A688439",1,1,0,"Calico"
"19423","A671890",1,1,0,"White"
"19424","A671533",0,0,1,"Brown"
"19425","A704790",0,0,0,"Black"
"19426","A676705",0,0,1,"Blue"
"19427","A716519",1,1,1,"Orange"
"19428","A667902",1,0,0,"Black"
"19429","A679330",1,1,0,"White"
"19430","A699168",0,0,0,"Tortie"
"19431","A709070",0,0,1,"Brown"
"19432","A699022",0,0,0,"Brown"
"19433","A666554",0,0,1,"Blue"
"19434","A703687",1,1,1,"Orange"
"19435","A703542",1,1,0,"White"
"19436","A716873",1,0,0,"Brown"
"19437","A676203",0,0,0,"Black"
"19438","A676607",1,1,0,"Red"
"19439","A629207",1,0,0,"Black"
"19440","A702764",0,0,1,"Brown"
"19441","A703869",0,0,0,"Calico"
"19442","A665026",1,1,0,"Black"
"19443","A689958",1,1,1,"Brown"
"19444","A686179",1,1,0,"White"
"19445","A624949",1,0,0,"Black"
"19446","A705846",0,0,0,"Red"
"19447","A691951",1,0,0,"Brown"
"19448","A718019",1,0,0,"Blue"
"19449","A693372",1,1,0,"Brown"
"19450","A677778",0,0,1,"Orange"
"19451","A715216",1,1,0,"Tan"
"19452","A670180",1,0,0,"Brown"
"19453","A710759",0,0,0,"Black"
"19454","A699073",1,1,1,"Brown"
"19455","A702498",1,1,0,"Red"
"19456","A700107",0,0,1,"Orange"
"19457","A687356",1,1,0,"Sable"
"19458","A669479",0,0,1,"Orange"
"19459","A667626",1,1,1,"Cream"
"19460","A682470",0,0,0,"Blue"
"19461","A687530",1,1,0,"Blue"
"19462","A664893",1,1,0,"Tan"
"19463","A667461",0,0,1,"Brown"
"19464","A707403",0,0,1,"Brown"
"19465","A713352",0,0,0,"Lynx"
"19466","A708879",1,1,0,"White"
"19467","A683622",0,0,0,"Brown"
"19468","A686511",0,0,0,"Black"
"19469","A677826",1,0,0,"Tan"
"19470","A680335",1,0,0,"Black"
"19471","A685642",0,0,0,"Black"
"19472","A668300",1,1,0,"Black"
"19473","A709147",0,0,0,"Cream"
"19474","A700583",1,1,0,"White"
"19475","A715699",1,1,1,"Brown"
"19476","A685208",1,1,0,"Black"
"19477","A689121",1,1,0,"Black"
"19478","A689570",1,1,0,"White"
"19479","A692379",0,0,0,"Tan"
"19480","A690757",1,1,0,"White"
"19481","A697917",0,0,1,"Brown"
"19482","A704581",0,0,0,"Black"
"19483","A701903",0,0,0,"Black"
"19484","A699878",1,1,0,"Black"
"19485","A686543",0,0,0,"Flame"
"19486","A635201",0,0,0,"Black"
"19487","A704239",1,1,0,"Black"
"19488","A717553",1,1,0,"White"
"19489","A677410",1,1,0,"Tortie"
"19490","A678871",1,1,0,"Black"
"19491","A685565",1,1,0,"Brown"
"19492","A692609",1,1,0,"Black"
"19493","A712814",0,0,1,"Brown"
"19494","A664062",0,0,0,"Black"
"19495","A667909",0,0,0,"Cream"
"19496","A683244",0,0,1,"Cream"
"19497","A691979",1,1,1,"White"
"19498","A678601",1,0,0,"Black"
"19499","A679019",1,1,0,"Black"
"19500","A671121",1,1,0,"Brown"
"19501","A675313",1,1,0,"Blue"
"19502","A687219",0,0,0,"Brown"
"19503","A678653",0,0,0,"Torbie"
"19504","A678704",0,0,0,"Gold"
"19505","A691282",0,0,1,"Brown"
"19506","A569826",1,0,0,"Black"
"19507","A665736",1,1,0,"Black"
"19508","A701714",1,1,1,"White"
"19509","A683698",1,0,0,"Black"
"19510","A717771",1,1,0,"Black"
"19511","A703807",1,1,1,"Blue"
"19512","A703328",1,1,1,"White"
"19513","A699578",1,1,0,"Black"
"19514","A688682",1,1,0,"White"
"19515","A688861",1,1,0,"White"
"19516","A678747",1,0,0,"Black"
"19517","A681530",1,1,0,"Blue"
"19518","A712461",1,1,1,"Brown"
"19519","A689818",0,0,0,"White"
"19520","A674102",0,0,0,"Black"
"19521","A700297",0,0,0,"Torbie"
"19522","A680313",1,0,0,"Black"
"19523","A719230",1,1,0,"Tan"
"19524","A688354",1,0,0,"Tan"
"19525","A717049",1,1,0,"Black"
"19526","A682645",0,0,0,"Black"
"19527","A683578",0,0,1,"Cream"
"19528","A680258",1,1,0,"White"
"19529","A691935",1,1,0,"Brown"
"19530","A719686",0,0,1,"Orange"
"19531","A662292",1,0,0,"Sable"
"19532","A685826",1,1,0,"Black"
"19533","A717902",1,0,0,"Black"
"19534","A694996",0,0,0,"Black"
"19535","A693199",1,0,0,"Black"
"19536","A715255",1,1,0,"Black"
"19537","A694299",1,0,0,"Chocolate"
"19538","A713207",0,0,1,"Brown"
"19539","A695340",0,0,0,"Brown"
"19540","A714183",0,0,0,"Tan"
"19541","A717973",0,0,0,"Black"
"19542","A681343",0,0,0,"Lynx"
"19543","A719115",1,1,0,"Brown"
"19544","A705388",0,0,1,"Brown"
"19545","A707931",1,1,1,"Blue"
"19546","A691633",0,0,0,"Seal"
"19547","A701772",1,1,0,"Black"
"19548","A698365",0,0,1,"Brown"
"19549","A701091",0,0,0,"White"
"19550","A505889",0,0,0,"Black"
"19551","A690923",0,0,0,"Black"
"19552","A715739",0,0,0,"Brown"
"19553","A677224",0,0,0,"Tan"
"19554","A689067",0,0,0,"Blue"
"19555","A703158",0,0,0,"Black"
"19556","A700805",1,1,0,"Tan"
"19557","A686839",1,1,0,"White"
"19558","A676152",0,0,0,"Seal"
"19559","A674664",0,0,0,"Black"
"19560","A686782",0,0,0,"Gray"
"19561","A710416",0,0,0,"Tan"
"19562","A703062",1,1,1,"Brown"
"19563","A591221",1,1,0,"Black"
"19564","A614777",1,1,0,"Red"
"19565","A688174",0,0,0,"Calico"
"19566","A674008",1,1,0,"Chocolate"
"19567","A679476",1,1,0,"White"
"19568","A666487",1,1,0,"Brown"
"19569","A716843",1,1,0,"Black"
"19570","A669328",1,0,0,"Black"
"19571","A687654",1,1,0,"Black"
"19572","A699006",0,0,1,"Cream"
"19573","A704008",1,1,0,"Blue"
"19574","A685711",1,1,0,"Brown"
"19575","A670999",1,1,1,"Brown"
"19576","A720257",1,1,1,"Brown"
"19577","A702882",1,1,0,"Tan"
"19578","A710610",1,1,0,"Tan"
"19579","A666768",0,0,0,"Cream"
"19580","A719940",1,1,1,"Brown"
"19581","A662752",1,1,0,"Black"
"19582","A635698",0,0,0,"Black"
"19583","A688129",1,1,0,"Brown"
"19584","A678625",1,1,0,"Black"
"19585","A700989",0,0,1,"Orange"
"19586","A495792",1,1,1,"White"
"19587","A691174",0,0,1,"Brown"
"19588","A687602",0,0,0,"Lynx"
"19589","A701001",1,1,0,"Brown"
"19590","A674670",1,1,0,"White"
"19591","A714853",0,0,0,"Torbie"
"19592","A681696",1,1,0,"Sable"
"19593","A709706",1,1,0,"White"
"19594","A702345",0,0,0,"Black"
"19595","A677178",1,1,0,"Black"
"19596","A680179",0,0,0,"Tricolor"
"19597","A700559",1,0,0,"Black"
"19598","A686897",0,0,0,"Black"
"19599","A685129",1,1,0,"White"
"19600","A702393",0,0,0,"Blue"
"19601","A665208",0,0,0,"Black"
"19602","A712588",0,0,1,"Cream"
"19603","A681876",0,0,1,"Blue"
"19604","A718274",0,0,0,"Lynx"
"19605","A708006",0,0,0,"White"
"19606","A677867",1,0,0,"Black"
"19607","A700291",0,0,1,"Blue"
"19608","A698857",1,1,0,"White"
"19609","A717708",0,0,1,"Cream"
"19610","A704541",1,1,0,"Black"
"19611","A704569",0,0,0,"Black"
"19612","A715006",0,0,1,"Brown"
"19613","A682965",0,0,0,"Red"
"19614","A659059",1,1,0,"White"
"19615","A685091",1,1,0,"White"
"19616","A692755",1,1,1,"Brown"
"19617","A702199",1,1,0,"Sable"
"19618","A704648",1,1,0,"Black"
"19619","A710619",0,0,0,"Black"
"19620","A666656",1,1,0,"Brown"
"19621","A706883",0,0,0,"White"
"19622","A690824",1,1,0,"Tan"
"19623","A704091",1,1,0,"Tan"
"19624","A692538",0,0,0,"Blue"
"19625","A691424",0,0,0,"Tortie"
"19626","A666921",1,1,1,"Orange"
"19627","A666601",0,0,0,"White"
"19628","A676256",0,0,0,"Torbie"
"19629","A692511",1,1,0,"Tan"
"19630","A720223",1,1,0,"Seal"
"19631","A702438",0,0,0,"Tortie"
"19632","A659888",0,0,1,"Blue"
"19633","A660344",0,0,1,"Orange"
"19634","A705492",0,0,0,"Black"
"19635","A693318",1,0,0,"Brown"
"19636","A714244",1,0,0,"Fawn"
"19637","A713643",1,1,0,"Black"
"19638","A711694",0,0,1,"Gray"
"19639","A665305",0,0,1,"Brown"
"19640","A677666",1,1,0,"Tan"
"19641","A710139",0,0,0,"Calico"
"19642","A685626",1,1,0,"Red"
"19643","A691238",1,1,0,"Black"
"19644","A708903",0,0,1,"Orange"
"19645","A665623",0,0,0,"Calico"
"19646","A700150",0,0,0,"Blue"
"19647","A702647",0,0,0,"Blue"
"19648","A666907",1,1,0,"Black"
"19649","A692345",0,0,0,"Tortie"
"19650","A697375",1,0,0,"Black"
"19651","A676737",0,0,0,"Brown"
"19652","A665399",0,0,0,"Blue"
"19653","A549918",0,0,0,"Black"
"19654","A689946",1,1,0,"White"
"19655","A710177",1,1,0,"Black"
"19656","A718114",0,0,1,"Orange"
"19657","A675672",1,0,0,"Tan"
"19658","A705444",1,0,0,"Black"
"19659","A683064",0,0,0,"Cream"
"19660","A685944",1,1,0,"White"
"19661","A688750",0,0,0,"Black"
"19662","A692391",1,1,0,"Black"
"19663","A681768",1,0,0,"Red"
"19664","A682179",0,0,0,"Buff"
"19665","A703643",0,0,0,"Black"
"19666","A670474",1,1,1,"Brown"
"19667","A668949",0,0,0,"Tricolor"
"19668","A664779",1,0,0,"Black"
"19669","A702631",1,1,0,"White"
"19670","A678387",0,0,1,"Orange"
"19671","A688843",0,0,1,"Silver"
"19672","A688950",0,0,0,"Tan"
"19673","A706068",0,0,0,"Seal"
"19674","A714077",1,1,0,"Brown"
"19675","A702981",1,1,0,"Blue"
"19676","A678786",0,0,0,"Black"
"19677","A693326",1,1,0,"White"
"19678","A686740",1,0,1,"Blue"
"19679","A678358",0,0,1,"Brown"
"19680","A633389",1,1,0,"Red"
"19681","A676082",1,1,0,"Tan"
"19682","A706460",0,0,1,"Blue"
"19683","A674035",1,1,0,"Black"
"19684","A670269",1,1,0,"Tan"
"19685","A708418",1,1,0,"Brown"
"19686","A701427",1,1,0,"Blue"
"19687","A667578",0,0,0,"White"
"19688","A717599",0,0,1,"Brown"
"19689","A690813",1,1,0,"Red"
"19690","A710246",1,1,1,"Cream"
"19691","A708804",1,1,0,"Brown"
"19692","A666993",1,1,0,"Black"
"19693","A673396",1,1,0,"Blue"
"19694","A673428",1,1,0,"Tan"
"19695","A680347",0,0,1,"Orange"
"19696","A678800",1,1,0,"Black"
"19697","A662728",0,0,0,"White"
"19698","A711093",1,1,0,"White"
"19699","A702407",1,1,1,"Brown"
"19700","A695668",1,1,0,"Black"
"19701","A675568",1,1,0,"Brown"
"19702","A684235",1,1,1,"Brown"
"19703","A683334",0,0,0,"Torbie"
"19704","A713163",0,0,1,"Blue"
"19705","A669090",0,0,0,"Red"
"19706","A666001",1,0,0,"Black"
"19707","A693405",1,1,0,"Red"
"19708","A715751",1,1,0,"Brown"
"19709","A719489",1,1,1,"Blue"
"19710","A689239",0,0,0,"Sable"
"19711","A688126",0,0,0,"Sable"
"19712","A661416",1,1,0,"Black"
"19713","A672184",1,1,0,"Tan"
"19714","A705155",0,0,0,"Tricolor"
"19715","A689043",0,0,0,"Black"
"19716","A690411",0,0,0,"Chocolate"
"19717","A678502",1,1,0,"Black"
"19718","A676289",1,0,0,"Brown"
"19719","A696696",0,0,0,"White"
"19720","A671605",0,0,1,"Blue"
"19721","A676615",1,1,0,"White"
"19722","A702154",0,0,0,"Black"
"19723","A702471",1,1,0,"Brown"
"19724","A692977",0,0,0,"Sable"
"19725","A704943",1,1,0,"White"
"19726","A714450",1,1,0,"Blue"
"19727","A702028",1,1,1,"Black"
"19728","A720038",1,1,0,"White"
"19729","A710143",1,1,0,"Brown"
"19730","A680366",1,1,0,"Tan"
"19731","A687564",0,0,0,"Tricolor"
"19732","A687813",0,0,0,"Chocolate"
"19733","A721030",1,1,0,"Red"
"19734","A701680",0,0,0,"Brown"
"19735","A679918",0,0,0,"Cream"
"19736","A674875",0,0,0,"White"
"19737","A679114",0,0,1,"Orange"
"19738","A667325",0,0,0,"Black"
"19739","A715614",1,1,1,"Blue"
"19740","A713411",1,0,0,"Chocolate"
"19741","A694837",1,0,0,"Tan"
"19742","A684828",1,1,1,"Cream"
"19743","A697100",0,0,0,"Black"
"19744","A713959",0,0,0,"Blue"
"19745","A693265",1,0,0,"Brown"
"19746","A690818",1,1,0,"Blue"
"19747","A718028",0,0,0,"Black"
"19748","A670943",0,0,1,"Blue"
"19749","A684096",1,1,0,"White"
"19750","A675804",1,1,0,"White"
"19751","A706520",0,0,1,"Orange"
"19752","A674468",1,1,0,"White"
"19753","A704413",0,0,0,"Black"
"19754","A669041",0,0,0,"White"
"19755","A677912",1,0,0,"Black"
"19756","A697123",1,1,0,"White"
"19757","A691522",1,1,1,"Blue"
"19758","A673753",1,1,1,"Orange"
"19759","A700232",1,1,0,"Blue"
"19760","A680910",0,0,0,"Calico"
"19761","A693864",1,1,0,"White"
"19762","A712462",1,1,0,"Black"
"19763","A654413",1,1,0,"Brown"
"19764","A713895",1,1,0,"Black"
"19765","A718842",0,0,0,"White"
"19766","A685330",1,1,0,"Gray"
"19767","A676707",1,0,0,"Black"
"19768","A670528",1,0,0,"Black"
"19769","A563450",0,0,0,"Tricolor"
"19770","A664392",0,0,1,"Orange"
"19771","A690579",1,1,0,"Brown"
"19772","A672372",0,0,0,"Black"
"19773","A701375",1,1,1,"Brown"
"19774","A581954",0,0,0,"Calico"
"19775","A671172",0,0,1,"Blue"
"19776","A712511",0,0,0,"Brown"
"19777","A656751",0,0,1,"Brown"
"19778","A712742",1,0,0,"Black"
"19779","A682511",1,1,0,"White"
"19780","A678020",0,0,1,"Brown"
"19781","A689198",1,1,0,"Torbie"
"19782","A713635",0,0,0,"Brown"
"19783","A717173",0,0,0,"Black"
"19784","A682466",1,1,0,"Black"
"19785","A695547",0,0,0,"Black"
"19786","A695694",1,1,0,"Blue"
"19787","A716972",0,0,0,"Tricolor"
"19788","A506775",1,1,0,"Black"
"19789","A260631",1,1,0,"Black"
"19790","A668405",1,1,1,"Orange"
"19791","A670224",0,0,0,"Black"
"19792","A717709",0,0,0,"Lynx"
"19793","A671805",1,1,0,"Black"
"19794","A694838",1,1,0,"Black"
"19795","A642201",0,0,1,"Orange"
"19796","A701419",1,0,0,"Black"
"19797","A672588",1,0,0,"Silver"
"19798","A679852",1,1,0,"Black"
"19799","A704658",1,1,1,"Orange"
"19800","A700849",0,0,0,"Red"
"19801","A683354",0,0,0,"Brown"
"19802","A704319",1,1,1,"Orange"
"19803","A715179",1,1,0,"Blue"
"19804","A720679",1,1,0,"Red"
"19805","A715546",0,0,0,"Calico"
"19806","A664031",1,0,0,"Black"
"19807","A717451",0,0,0,"Tortie"
"19808","A701694",0,0,0,"Tricolor"
"19809","A674563",0,0,0,"Seal"
"19810","A684977",0,0,1,"Brown"
"19811","A715822",0,0,0,"Tortie"
"19812","A715637",1,1,0,"Black"
"19813","A694187",1,1,0,"Red"
"19814","A708154",1,1,1,"Brown"
"19815","A692295",0,0,0,"Black"
"19816","A663833",0,0,0,"Black"
"19817","A695294",1,1,0,"Tan"
"19818","A704565",0,0,0,"Brown"
"19819","A609641",0,0,0,"Black"
"19820","A704312",1,1,1,"Brown"
"19821","A691220",0,0,0,"Black"
"19822","A664113",1,0,0,"Black"
"19823","A706222",0,0,1,"Orange"
"19824","A682883",1,0,0,"Tan"
"19825","A696785",1,1,0,"Black"
"19826","A664079",0,0,0,"Sable"
"19827","A689668",0,0,0,"Tortie"
"19828","A669463",1,1,0,"White"
"19829","A698722",1,1,0,"Red"
"19830","A664219",1,1,0,"Blue"
"19831","A690227",0,0,0,"Blue"
"19832","A697103",1,1,0,"Tan"
"19833","A710896",1,1,0,"Black"
"19834","A670552",1,1,0,"Brown"
"19835","A676279",0,0,1,"Blue"
"19836","A687240",0,0,0,"Red"
"19837","A692070",1,1,0,"White"
"19838","A568084",0,0,0,"Tricolor"
"19839","A634843",1,1,0,"Black"
"19840","A697214",0,0,0,"Blue"
"19841","A673538",1,1,0,"Brown"
"19842","A677151",1,1,0,"Tan"
"19843","A548112",1,1,0,"Blue"
"19844","A697904",1,0,0,"Black"
"19845","A697193",0,0,0,"Tortie"
"19846","A706991",1,1,0,"Chocolate"
"19847","A685400",0,0,0,"Brown"
"19848","A706201",0,0,0,"Seal"
"19849","A700538",1,1,0,"Black"
"19850","A674702",0,0,0,"Tan"
"19851","A698627",1,1,0,"Brown"
"19852","A718309",0,0,1,"Brown"
"19853","A698522",1,1,0,"Brown"
"19854","A685056",0,0,0,"Calico"
"19855","A701177",0,0,0,"Tan"
"19856","A672605",0,0,0,"White"
"19857","A694008",0,0,0,"Black"
"19858","A695920",1,1,0,"Brown"
"19859","A706329",0,0,1,"Brown"
"19860","A709283",0,0,0,"Torbie"
"19861","A695274",1,0,0,"Black"
"19862","A685850",1,0,0,"Gray"
"19863","A690941",0,0,0,"Black"
"19864","A707045",1,1,0,"Black"
"19865","A677445",1,0,0,"Fawn"
"19866","A716028",0,0,0,"Black"
"19867","A694588",0,0,1,"Brown"
"19868","A678894",1,1,0,"Black"
"19869","A690319",1,0,0,"Black"
"19870","A686695",0,0,1,"Orange"
"19871","A710072",1,1,0,"Black"
"19872","A694191",0,0,0,"Tan"
"19873","A709469",1,1,0,"Black"
"19874","A706955",0,0,0,"Black"
"19875","A702475",0,0,0,"Tricolor"
"19876","A712084",0,0,0,"Black"
"19877","A673787",1,1,0,"White"
"19878","A714849",1,1,0,"Blue"
"19879","A712469",1,1,1,"Orange"
"19880","A699030",0,0,1,"Brown"
"19881","A712197",0,0,0,"Black"
"19882","A666653",0,0,0,"Yellow"
"19883","A698682",1,1,0,"Black"
"19884","A651994",1,0,0,"Black"
"19885","A719057",0,0,0,"Tricolor"
"19886","A568980",0,0,0,"Tan"
"19887","A680542",0,0,0,"Black"
"19888","A714184",1,0,0,"Black"
"19889","A673616",1,1,0,"Sable"
"19890","A714070",0,0,1,"Brown"
"19891","A717930",0,0,0,"Black"
"19892","A717746",0,0,0,"Tricolor"
"19893","A717362",1,1,0,"White"
"19894","A682633",0,0,1,"Orange"
"19895","A719050",1,1,0,"Tan"
"19896","A720525",1,1,0,"Black"
"19897","A709253",1,1,1,"Brown"
"19898","A662941",0,0,0,"Torbie"
"19899","A696067",1,1,1,"Brown"
"19900","A710930",1,0,0,"Red"
"19901","A705640",1,1,0,"Blue"
"19902","A687279",0,0,0,"Torbie"
"19903","A665901",1,1,0,"Chocolate"
"19904","A672458",0,0,0,"White"
"19905","A686611",1,0,0,"Tan"
"19906","A676710",0,0,0,"Black"
"19907","A678618",0,0,0,"Tan"
"19908","A664969",1,1,0,"Torbie"
"19909","A707402",0,0,0,"Calico"
"19910","A702244",0,0,1,"Orange"
"19911","A705300",0,0,1,"Orange"
"19912","A715049",1,1,0,"White"
"19913","A693891",0,0,0,"Brown"
"19914","A678837",1,1,0,"Torbie"
"19915","A671437",0,0,1,"Brown"
"19916","A678913",0,0,0,"Tricolor"
"19917","A361391",1,1,0,"Cream"
"19918","A719025",0,0,1,"Brown"
"19919","A719218",1,1,1,"Brown"
"19920","A702289",0,0,0,"Black"
"19921","A615770",1,1,0,"Tan"
"19922","A695973",1,1,0,"Tan"
"19923","A684049",1,1,0,"White"
"19924","A697765",0,0,0,"Brown"
"19925","A604785",0,0,0,"Brown"
"19926","A684176",1,1,0,"Black"
"19927","A695292",0,0,0,"White"
"19928","A720653",0,0,0,"Tortie"
"19929","A670046",1,0,0,"Black"
"19930","A693991",0,0,0,"Tan"
"19931","A669786",1,1,0,"White"
"19932","A679080",1,1,0,"Black"
"19933","A715235",0,0,0,"Lynx"
"19934","A677075",1,1,1,"Orange"
"19935","A706638",0,0,1,"Blue"
"19936","A681875",0,0,0,"Black"
"19937","A678689",1,1,0,"Black"
"19938","A652358",1,1,0,"Brown"
"19939","A683483",1,0,0,"Black"
"19940","A708014",0,0,0,"Black"
"19941","A697942",1,1,0,"Black"
"19942","A714053",1,1,0,"Calico"
"19943","A714080",0,0,1,"Orange"
"19944","A671145",1,1,0,"White"
"19945","A711217",1,1,0,"Tan"
"19946","A718448",0,0,0,"Calico"
"19947","A692205",1,1,0,"Black"
"19948","A644165",1,0,0,"Brown"
"19949","A669851",0,0,1,"Brown"
"19950","A712306",1,1,0,"White"
"19951","A701127",1,1,0,"Seal"
"19952","A670595",0,0,0,"Red"
"19953","A695909",1,0,0,"Black"
"19954","A677566",0,0,0,"Tricolor"
"19955","A682158",0,0,1,"Brown"
"19956","A708145",1,1,1,"Brown"
"19957","A706324",1,1,0,"Tan"
"19958","A258441",1,1,1,"Gray"
"19959","A684409",1,1,0,"Brown"
"19960","A713814",0,0,0,"Black"
"19961","A702794",1,1,0,"Torbie"
"19962","A672878",0,0,0,"White"
"19963","A705555",1,1,0,"Black"
"19964","A689772",0,0,1,"Brown"
"19965","A714019",1,0,0,"Black"
"19966","A684566",0,0,1,"Brown"
"19967","A720001",0,0,0,"Black"
"19968","A720852",0,0,0,"White"
"19969","A666386",0,0,0,"Lynx"
"19970","A708866",1,1,0,"Tan"
"19971","A674192",1,1,0,"Brown"
"19972","A710157",1,1,0,"Brown"
"19973","A720583",0,0,1,"Black"
"19974","A706700",0,0,0,"Calico"
"19975","A700416",0,0,0,"Calico"
"19976","A686455",1,1,0,"Tan"
"19977","A570362",0,0,0,"Brown"
"19978","A670286",0,0,0,"Black"
"19979","A695679",0,0,0,"Red"
"19980","A685016",0,0,1,"Brown"
"19981","A672664",1,1,0,"Black"
"19982","A680391",0,0,0,"Tan"
"19983","A693031",1,1,0,"Black"
"19984","A706878",0,0,0,"Brown"
"19985","A667042",0,0,0,"Black"
"19986","A668631",1,0,0,"Black"
"19987","A670461",1,1,0,"White"
"19988","A712698",1,1,0,"White"
"19989","A686678",1,1,1,"Brown"
"19990","A702218",1,1,0,"Brown"
"19991","A704221",1,1,0,"Brown"
"19992","A710262",1,0,0,"Brown"
"19993","A716419",0,0,0,"Tortie"
"19994","A657441",1,1,0,"Black"
"19995","A686619",1,1,0,"Black"
"19996","A686394",0,0,0,"Black"
"19997","A700825",1,1,0,"Gray"
"19998","A665470",1,1,0,"White"
"19999","A701540",1,1,0,"Black"
"20000","A714125",0,0,0,"Torbie"
"20001","A691604",0,0,0,"White"
"20002","A691542",0,0,0,"Blue"
"20003","A686124",0,0,1,"Brown"
"20004","A686888",0,0,0,"Tan"
"20005","A671256",1,1,0,"Chocolate"
"20006","A698274",1,1,0,"White"
"20007","A668311",0,0,0,"Blue"
"20008","A695156",0,0,0,"Black"
"20009","A703139",1,1,1,"Orange"
"20010","A591971",1,1,0,"Tan"
"20011","A668100",1,1,0,"Black"
"20012","A667094",0,0,0,"Tan"
"20013","A670420",1,1,0,"Black"
"20014","A716070",1,1,0,"Black"
"20015","A701550",1,1,0,"White"
"20016","A717012",1,1,0,"Black"
"20017","A695429",1,1,0,"White"
"20018","A672912",0,0,1,"Cream"
"20019","A719498",1,1,0,"White"
"20020","A701897",1,0,0,"Red"
"20021","A679724",1,1,0,"Black"
"20022","A714172",0,0,0,"Black"
"20023","A720826",0,0,0,"Tricolor"
"20024","A716140",1,1,0,"Brown"
"20025","A713863",0,0,0,"Calico"
"20026","A688918",1,1,1,"White"
"20027","A569821",1,1,0,"Brown"
"20028","A678646",1,1,0,"Red"
"20029","A686758",1,1,1,"Brown"
"20030","A682821",1,1,0,"Black"
"20031","A681803",0,0,0,"Black"
"20032","A700189",1,1,0,"Black"
"20033","A669298",1,1,0,"Black"
"20034","A679927",1,1,0,"Black"
"20035","A715753",1,1,0,"Black"
"20036","A669241",1,1,0,"White"
"20037","A699932",1,1,0,"Brown"
"20038","A702767",1,1,1,"Brown"
"20039","A678122",0,0,0,"Black"
"20040","A718284",1,1,0,"Brown"
"20041","A706153",0,0,0,"White"
"20042","A666261",1,1,0,"White"
"20043","A715836",0,0,0,"Tan"
"20044","A681013",0,0,1,"Orange"
"20045","A704369",1,1,0,"White"
"20046","A591537",1,1,0,"Black"
"20047","A682120",0,0,0,"Black"
"20048","A668440",0,0,0,"Tan"
"20049","A681611",0,0,1,"Orange"
"20050","A544559",1,1,0,"Black"
"20051","A663042",1,1,0,"White"
"20052","A700018",1,0,0,"Silver"
"20053","A699537",1,0,0,"Black"
"20054","A668861",1,1,0,"White"
"20055","A703128",0,0,1,"Orange"
"20056","A684754",0,0,1,"Silver"
"20057","A713439",1,1,0,"Tan"
"20058","A591903",1,0,0,"Tan"
"20059","A669749",1,0,0,"Tan"
"20060","A706175",0,0,0,"Red"
"20061","A694230",1,0,0,"Black"
"20062","A698309",0,0,0,"Black"
"20063","A719111",1,1,0,"Tan"
"20064","A668138",1,0,0,"Black"
"20065","A698455",0,0,0,"White"
"20066","A621164",1,1,0,"White"
"20067","A705701",1,1,0,"Black"
"20068","A691637",0,0,0,"Blue"
"20069","A699031",0,0,0,"Lynx"
"20070","A691557",1,1,1,"Brown"
"20071","A683453",0,0,1,"Brown"
"20072","A671015",0,0,0,"White"
"20073","A711474",0,0,1,"Orange"
"20074","A679723",1,1,1,"Brown"
"20075","A701761",0,0,0,"White"
"20076","A710332",0,0,1,"Brown"
"20077","A691300",0,0,1,"Orange"
"20078","A713304",1,1,0,"Apricot"
"20079","A661774",1,0,0,"Brown"
"20080","A668679",0,0,1,"Brown"
"20081","A693971",1,1,0,"Blue"
"20082","A700575",0,0,1,"Brown"
"20083","A665195",1,0,0,"Black"
"20084","A712125",0,0,0,"Tortie"
"20085","A670592",0,0,1,"Blue"
"20086","A680296",0,0,0,"Yellow"
"20087","A688072",0,0,1,"Orange"
"20088","A675394",1,1,0,"Black"
"20089","A695715",1,1,0,"Black"
"20090","A719482",1,1,1,"Brown"
"20091","A670541",0,0,0,"Torbie"
"20092","A678886",0,0,1,"Orange"
"20093","A677419",0,0,0,"Brown"
"20094","A683534",0,0,0,"Black"
"20095","A715303",0,0,0,"Red"
"20096","A637480",0,0,0,"Black"
"20097","A715875",1,1,0,"White"
"20098","A679570",1,0,0,"Brown"
"20099","A719332",1,1,0,"Tan"
"20100","A684307",0,0,0,"White"
"20101","A718402",1,0,0,"Brown"
"20102","A678126",0,0,1,"Brown"
"20103","A697564",0,0,1,"Orange"
"20104","A709819",1,1,0,"Orange"
"20105","A693050",0,0,0,"Tricolor"
"20106","A662949",1,1,0,"Black"
"20107","A666096",0,0,0,"Calico"
"20108","A682284",0,0,1,"Brown"
"20109","A681824",1,1,1,"Blue"
"20110","A686884",0,0,0,"White"
"20111","A718209",0,0,0,"Sable"
"20112","A693256",0,0,0,"Black"
"20113","A683940",0,0,0,"Tricolor"
"20114","A707557",0,0,0,"Brown"
"20115","A667496",0,0,0,"Black"
"20116","A701118",0,0,0,"Tricolor"
"20117","A691772",0,0,0,"Gold"
"20118","A678946",1,0,0,"Tan"
