"","Name","AnimalID","sentiment_score","sentiment_desc"
"21220","Petra","A714612",0,"Neutral"
"21221","Petunia","A712728",0,"Neutral"
"21222","Petunia","A716859",0,"Neutral"
"21223","Petunia","A686595",0,"Neutral"
"21224","Petunia","A719335",0,"Neutral"
"21225","Petunia","A694564",0,"Neutral"
"21226","Petunia","A707855",0,"Neutral"
"21227","Petunia","A710111",0,"Neutral"
"21228","Petunia","A719821",0,"Neutral"
"21229","Petunia","A669961",0,"Neutral"
"21230","Petunia","A703160",0,"Neutral"
"21231","Petunia","A704005",0,"Neutral"
"21232","Petunia","A678641",0,"Neutral"
"21233","Petunia","A710930",0,"Neutral"
"21234","Petunia","A706679",0,"Neutral"
"21235","Petunia","A698645",0,"Neutral"
"21236","Pewter","A656273",0,"Neutral"
"21237","Peyton","A696696",0,"Neutral"
"21238","Pez","A640624",0,"Neutral"
"21239","Pfieffer","A695587",0,"Neutral"
"21240","Phantom","A708667",-1,"Negative"
"21241","Phany","A596406",0,"Neutral"
"21242","Pharaoh","A673537",0,"Neutral"
"21243","Pharaoh","A718564",0,"Neutral"
"21244","Phat Phat","A702501",0,"Neutral"
"21245","Phedre","A697279",0,"Neutral"
"21246","Phife","A695163",0,"Neutral"
"21247","Phil","A552798",0,"Neutral"
"21248","Philemon","A682287",0,"Neutral"
"21249","Phillia","A676372",0,"Neutral"
"21250","Phillis","A712850",0,"Neutral"
"21251","Phillis","A686167",0,"Neutral"
"21252","Philomena","A690584",0,"Neutral"
"21253","Phoebe","A664597",0,"Neutral"
"21254","Phoebe","A702103",0,"Neutral"
"21255","Phoebe","A691980",0,"Neutral"
"21256","Phoebe","A689986",0,"Neutral"
"21257","Phoebe","A706745",0,"Neutral"
"21258","Phoebe","A711079",0,"Neutral"
"21259","Phoebe","A667415",0,"Neutral"
"21260","Phoebe","A688625",0,"Neutral"
"21261","Phoebe","A711583",0,"Neutral"
"21262","Phoebe","A705568",0,"Neutral"
"21263","Phoebe","A683780",0,"Neutral"
"21264","Phoebe","A686308",0,"Neutral"
"21265","Phoebe","A660357",0,"Neutral"
"21266","Phoebes","A715822",0,"Neutral"
"21267","Phoenix","A664916",1,"Positive"
"21268","Phoenix","A684307",1,"Positive"
"21269","Phyllis","A675620",0,"Neutral"
"21270","Pi","A697921",0,"Neutral"
"21271","Pia","A676626",0,"Neutral"
"21272","Pia","A675462",0,"Neutral"
"21273","Pia","A706402",0,"Neutral"
"21274","Picard","A716846",0,"Neutral"
"21275","Picasso","A711475",0,"Neutral"
"21276","Piccolo","A683049",0,"Neutral"
"21277","Pichin","A586665",0,"Neutral"
"21278","Pichus","A714364",0,"Neutral"
"21279","Pickle","A701303",-1,"Negative"
"21280","Pickle","A694520",-1,"Negative"
"21281","Pickle","A687123",-1,"Negative"
"21282","Pickle","A688917",-1,"Negative"
"21283","Pickle","A681085",-1,"Negative"
"21284","Pickle","A689503",-1,"Negative"
"21285","Pickles","A714311",0,"Neutral"
"21286","Pickles","A709336",0,"Neutral"
"21287","Pickles","A717022",0,"Neutral"
"21288","Pickles","A652974",0,"Neutral"
"21289","Pickles","A666904",0,"Neutral"
"21290","Pickles","A698045",0,"Neutral"
"21291","Pickles","A703473",0,"Neutral"
"21292","Pickles","A716623",0,"Neutral"
"21293","Pickles","A685930",0,"Neutral"
"21294","Pickles","A704786",0,"Neutral"
"21295","Pickles","A703568",0,"Neutral"
"21296","Pickles","A700622",0,"Neutral"
"21297","Pickles","A698862",0,"Neutral"
"21298","Pickles","A709087",0,"Neutral"
"21299","Pickles","A665565",0,"Neutral"
"21300","Pico","A679238",0,"Neutral"
"21301","Pico","A704349",0,"Neutral"
"21302","Pico","A696701",0,"Neutral"
"21303","Pico","A704310",0,"Neutral"
"21304","Pico","A642946",0,"Neutral"
"21305","Picqui","A689231",0,"Neutral"
"21306","Pie","A717041",0,"Neutral"
"21307","Pie De Choco","A666700",0,"Neutral"
"21308","Pierre","A667460",0,"Neutral"
"21309","Pierre","A715808",0,"Neutral"
"21310","Pierre","A684712",0,"Neutral"
"21311","Pierre","A677922",0,"Neutral"
"21312","Pierre","A531379",0,"Neutral"
"21313","Pietro","A698651",0,"Neutral"
"21314","Pietro","A682830",0,"Neutral"
"21315","Pietro","A706137",0,"Neutral"
"21316","Pig","A707368",-1,"Negative"
"21317","Pig Pen","A711131",-1,"Negative"
"21318","Pigeon","A698604",-1,"Negative"
"21319","Piglet","A709078",0,"Neutral"
"21320","Piglet","A669042",0,"Neutral"
"21321","Piglet","A688717",0,"Neutral"
"21322","Piglet","A449752",0,"Neutral"
"21323","Pigui","A666792",0,"Neutral"
"21324","Pikachu","A683306",0,"Neutral"
"21325","Pikachu","A700002",0,"Neutral"
"21326","Pikachu","A663495",0,"Neutral"
"21327","Pilar","A672399",0,"Neutral"
"21328","Pilar","A697199",0,"Neutral"
"21329","Pilgrim","A716491",0,"Neutral"
"21330","Pillsbury","A694831",0,"Neutral"
"21331","Pils","A714320",0,"Neutral"
"21332","Pima","A708519",0,"Neutral"
"21333","Pingpong","A684777",0,"Neutral"
"21334","Pinguena","A668582",0,"Neutral"
"21335","Pinguis","A670215",0,"Neutral"
"21336","Pinino","A715044",0,"Neutral"
"21337","Pink","A619829",0,"Neutral"
"21338","Pink","A685696",0,"Neutral"
"21339","Pink","A710015",0,"Neutral"
"21340","Pinkie Pie","A676868",0,"Neutral"
"21341","Pinky","A718066",0,"Neutral"
"21342","Pinky","A690366",0,"Neutral"
"21343","Pinky","A681380",0,"Neutral"
"21344","Pinky","A665279",0,"Neutral"
"21345","Pinky","A718114",0,"Neutral"
"21346","Pinky","A690032",0,"Neutral"
"21347","Pinky","A681149",0,"Neutral"
"21348","Pinky","A716886",0,"Neutral"
"21349","Pinky","A684361",0,"Neutral"
"21350","Pinky","A669014",0,"Neutral"
"21351","Pinky","A669147",0,"Neutral"
"21352","Pinky","A663708",0,"Neutral"
"21353","Pinky","A680838",0,"Neutral"
"21354","Pinky Pie","A709225",0,"Neutral"
"21355","Pinocchio","A647338",0,"Neutral"
"21356","Pinochle","A684372",0,"Neutral"
"21357","Pinta","A564751",0,"Neutral"
"21358","Pinta","A702462",0,"Neutral"
"21359","Pinta","A719934",0,"Neutral"
"21360","Pinto","A557260",0,"Neutral"
"21361","Pinto","A691285",0,"Neutral"
"21362","Pinto","A719555",0,"Neutral"
"21363","Pinto","A697237",0,"Neutral"
"21364","Pinto","A661386",0,"Neutral"
"21365","Pinto","A672474",0,"Neutral"
"21366","Pinto","A689009",0,"Neutral"
"21367","Pinto","A680946",0,"Neutral"
"21368","Pinto","A696107",0,"Neutral"
"21369","Pinto","A682593",0,"Neutral"
"21370","Pinto","A717030",0,"Neutral"
"21371","Pinto","A690690",0,"Neutral"
"21372","Pinto","A716821",0,"Neutral"
"21373","Pinto","A660027",0,"Neutral"
"21374","Pio","A708468",0,"Neutral"
"21375","Pio","A667929",0,"Neutral"
"21376","Piolin","A488203",0,"Neutral"
"21377","Pip","A681852",0,"Neutral"
"21378","Pip","A704094",0,"Neutral"
"21379","Pip","A685482",0,"Neutral"
"21380","Pip","A701218",0,"Neutral"
"21381","Pip","A664149",0,"Neutral"
"21382","Piper","A705331",0,"Neutral"
"21383","Piper","A690710",0,"Neutral"
"21384","Piper","A674791",0,"Neutral"
"21385","Piper","A685752",0,"Neutral"
"21386","Piper","A686307",0,"Neutral"
"21387","Piper","A718102",0,"Neutral"
"21388","Piper","A694583",0,"Neutral"
"21389","Piper","A681879",0,"Neutral"
"21390","Piper","A683423",0,"Neutral"
"21391","Piper","A709263",0,"Neutral"
"21392","Piper","A667210",0,"Neutral"
"21393","Piper","A697967",0,"Neutral"
"21394","Piper","A715182",0,"Neutral"
"21395","Piper","A709460",0,"Neutral"
"21396","Piper","A703284",0,"Neutral"
"21397","Piper","A679406",0,"Neutral"
"21398","Piper","A715179",0,"Neutral"
"21399","Piper","A713211",0,"Neutral"
"21400","Piper","A658722",0,"Neutral"
"21401","Piper","A710031",0,"Neutral"
"21402","Piper","A716632",0,"Neutral"
"21403","Piper","A693315",0,"Neutral"
"21404","Piper","A683598",0,"Neutral"
"21405","Pipkin","A680456",0,"Neutral"
"21406","Pippa","A676860",0,"Neutral"
"21407","Pippa","A670262",0,"Neutral"
"21408","Pippa","A698216",0,"Neutral"
"21409","Pippa","A676141",0,"Neutral"
"21410","Pippa","A677102",0,"Neutral"
"21411","Pippa","A670383",0,"Neutral"
"21412","Pippi","A720067",0,"Neutral"
"21413","Pippin","A681576",0,"Neutral"
"21414","Pippin","A664257",0,"Neutral"
"21415","Pippy","A719110",0,"Neutral"
"21416","Pirate","A677445",-1,"Negative"
"21417","Piru","A655523",0,"Neutral"
"21418","Pistachio","A685278",0,"Neutral"
"21419","Pistol","A701115",-1,"Negative"
"21420","Pistol","A702150",-1,"Negative"
"21421","Pita","A693721",0,"Neutral"
"21422","Pita","A698210",0,"Neutral"
"21423","Pitachio","A672064",0,"Neutral"
"21424","Pitty","A607543",0,"Neutral"
"21425","Pitufa","A713189",0,"Neutral"
"21426","Pivo","A587006",0,"Neutral"
"21427","Pixel","A715349",0,"Neutral"
"21428","Pixie","A700482",0,"Neutral"
"21429","Pixie","A687555",0,"Neutral"
"21430","Pixie","A688619",0,"Neutral"
"21431","Pixie","A680961",0,"Neutral"
"21432","Pixie","A681769",0,"Neutral"
"21433","Pixie","A654375",0,"Neutral"
"21434","Pixie","A699177",0,"Neutral"
"21435","Pixie","A693934",0,"Neutral"
"21436","Pixie","A675990",0,"Neutral"
"21437","Pixie","A682522",0,"Neutral"
"21438","Pixie Stick","A665604",0,"Neutral"
"21439","Pixy","A677916",0,"Neutral"
"21440","Pj","A691012",0,"Neutral"
"21441","Planet","A684949",0,"Neutral"
"21442","Plato","A684754",0,"Neutral"
"21443","Plato","A678689",0,"Neutral"
"21444","Plato","A683098",0,"Neutral"
"21445","Platypus","A701397",0,"Neutral"
"21446","Player","A607745",-1,"Negative"
"21447","Plex","A608917",0,"Neutral"
"21448","Plex","A607459",0,"Neutral"
"21449","Plex","A669863",0,"Neutral"
"21450","Plex","A699648",0,"Neutral"
"21451","Plume","A705888",0,"Neutral"
"21452","Pluto","A697311",0,"Neutral"
"21453","Pluto","A706769",0,"Neutral"
"21454","Pluto","A595993",0,"Neutral"
"21455","Pluto","A713521",0,"Neutral"
"21456","Pluto","A676445",0,"Neutral"
"21457","Pocahontas","A720524",0,"Neutral"
"21458","Pocas","A613097",0,"Neutral"
"21459","Pockets","A709220",0,"Neutral"
"21460","Pocky","A690132",0,"Neutral"
"21461","Pocus","A701510",0,"Neutral"
"21462","Pogeaux","A685769",0,"Neutral"
"21463","Pokey","A667103",-1,"Negative"
"21464","Pokey","A678657",-1,"Negative"
"21465","Pokey Dot","A684956",-1,"Negative"
"21466","Polar","A696454",0,"Neutral"
"21467","Polar Bear","A702828",0,"Neutral"
"21468","Poldark","A707383",0,"Neutral"
"21469","Polka","A696266",0,"Neutral"
"21470","Pollie","A667955",0,"Neutral"
"21471","Pollux","A677283",0,"Neutral"
"21472","Pollux","A692872",0,"Neutral"
"21473","Polly","A690665",0,"Neutral"
"21474","Polly","A670259",0,"Neutral"
"21475","Polly","A700567",0,"Neutral"
"21476","Polly","A679433",0,"Neutral"
"21477","Polly","A671432",0,"Neutral"
"21478","Polly","A675216",0,"Neutral"
"21479","Polly","A697170",0,"Neutral"
"21480","Polly","A691219",0,"Neutral"
"21481","Polly","A673527",0,"Neutral"
"21482","Polly","A568980",0,"Neutral"
"21483","Polly","A714906",0,"Neutral"
"21484","Polly","A714220",0,"Neutral"
"21485","Polly","A715865",0,"Neutral"
"21486","Pollydoodle","A604955",0,"Neutral"
"21487","Polo","A686135",0,"Neutral"
"21488","Polo","A698047",0,"Neutral"
"21489","Polo","A671053",0,"Neutral"
"21490","Polo","A678897",0,"Neutral"
"21491","Polonius","A711849",0,"Neutral"
"21492","Poly","A720387",0,"Neutral"
"21493","Pompin","A698730",0,"Neutral"
"21494","Poncho","A703737",0,"Neutral"
"21495","Poncho","A596942",0,"Neutral"
"21496","Poncho","A700950",0,"Neutral"
"21497","Poncho","A673546",0,"Neutral"
"21498","Pongo","A675081",0,"Neutral"
"21499","Pontiac","A712951",0,"Neutral"
"21500","Pony Boy","A657085",0,"Neutral"
"21501","Pony Girl","A672647",0,"Neutral"
"21502","Ponyboy","A680869",0,"Neutral"
"21503","Ponyboy","A701308",0,"Neutral"
"21504","Ponyo","A664157",0,"Neutral"
"21505","Ponyo","A710672",0,"Neutral"
"21506","Poochie","A711199",0,"Neutral"
"21507","Poochie","A687262",0,"Neutral"
"21508","Poochie","A687267",0,"Neutral"
"21509","Poochie","A550246",0,"Neutral"
"21510","Poodle","A702154",0,"Neutral"
"21511","Pooffy","A664681",0,"Neutral"
"21512","Pooh","A715446",0,"Neutral"
"21513","Pooh Bear","A686417",0,"Neutral"
"21514","Pooh Bear","A701890",0,"Neutral"
"21515","Pooh Bear","A644391",0,"Neutral"
"21516","Pookie","A710246",0,"Neutral"
"21517","Pookie","A673614",0,"Neutral"
"21518","Pookie","A608028",0,"Neutral"
"21519","Pookie","A664921",0,"Neutral"
"21520","Pookie","A689362",0,"Neutral"
"21521","Pookie Bear","A714196",0,"Neutral"
"21522","Pooney","A696879",0,"Neutral"
"21523","Poopy","A691761",0,"Neutral"
"21524","Poot","A691881",0,"Neutral"
"21525","Pop-Tart","A669000",0,"Neutral"
"21526","Pop Tart","A662167",-1,"Negative"
"21527","Popcorn","A701769",0,"Neutral"
"21528","Popcorn","A643703",0,"Neutral"
"21529","Popcornpeter","A692942",0,"Neutral"
"21530","Popeye","A720469",0,"Neutral"
"21531","Popeye","A718729",0,"Neutral"
"21532","Popeye","A702894",0,"Neutral"
"21533","Popki","A260631",0,"Neutral"
"21534","Poppa","A695676",0,"Neutral"
"21535","Poppi","A713610",0,"Neutral"
"21536","Poppy","A674718",0,"Neutral"
"21537","Poppy","A665970",0,"Neutral"
"21538","Poppy","A687144",0,"Neutral"
"21539","Poppy","A713228",0,"Neutral"
"21540","Poppy","A710747",0,"Neutral"
"21541","Poppy","A719411",0,"Neutral"
"21542","Poppy","A697795",0,"Neutral"
"21543","Poppy","A677340",0,"Neutral"
"21544","Poppy","A702722",0,"Neutral"
"21545","Poppy","A697359",0,"Neutral"
"21546","Poppy","A702662",0,"Neutral"
"21547","Poppy","A679721",0,"Neutral"
"21548","Pops","A714522",0,"Neutral"
"21549","Poptart","A720803",0,"Neutral"
"21550","Poptart","A684919",0,"Neutral"
"21551","Popy Jr","A689774",0,"Neutral"
"21552","Poquito","A682067",0,"Neutral"
"21553","Poquito","A686839",0,"Neutral"
"21554","Porches","A719686",0,"Neutral"
"21555","Pork Chop","A717838",-1,"Negative"
"21556","Pork Chop","A669433",-1,"Negative"
"21557","Porka","A710995",0,"Neutral"
"21558","Porkchop","A674568",0,"Neutral"
"21559","Porkchop","A669709",0,"Neutral"
"21560","Porky","A667163",0,"Neutral"
"21561","Porky","A665490",0,"Neutral"
"21562","Porsche","A680472",0,"Neutral"
"21563","Porter","A681565",0,"Neutral"
"21564","Porter","A665736",0,"Neutral"
"21565","Porter","A667439",0,"Neutral"
"21566","Porthos","A667200",0,"Neutral"
"21567","Portia","A680755",0,"Neutral"
"21568","Poseidon","A682603",0,"Neutral"
"21569","Posey","A687768",0,"Neutral"
"21570","Posh","A681411",1,"Positive"
"21571","Posh","A719276",1,"Positive"
"21572","Posie","A667401",0,"Neutral"
"21573","Possum","A668259",0,"Neutral"
"21574","Possum","A701356",0,"Neutral"
"21575","Possum","A679769",0,"Neutral"
"21576","Possum","A691196",0,"Neutral"
"21577","Possum","A697107",0,"Neutral"
"21578","Potato","A695822",0,"Neutral"
"21579","Potsy","A697763",0,"Neutral"
"21580","Potter","A677786",0,"Neutral"
"21581","Pouncers","A690844",0,"Neutral"
"21582","Powder","A691688",0,"Neutral"
"21583","Powder","A668560",0,"Neutral"
"21584","Powder","A633441",0,"Neutral"
"21585","Prada","A661851",0,"Neutral"
"21586","Prada","A702860",0,"Neutral"
"21587","Prada","A719395",0,"Neutral"
"21588","Pradagy","A699880",0,"Neutral"
"21589","Prancer","A694152",0,"Neutral"
"21590","Prancer","A677582",0,"Neutral"
"21591","Prancer","A714525",0,"Neutral"
"21592","Prancer","A696100",0,"Neutral"
"21593","Prec Punkin'","A678506",0,"Neutral"
"21594","Preciosa","A710535",0,"Neutral"
"21595","Precious","A711082",1,"Positive"
"21596","Precious","A591877",1,"Positive"
"21597","Precious","A665688",1,"Positive"
"21598","Precious","A459845",1,"Positive"
"21599","Precious","A666110",1,"Positive"
"21600","Precious","A669305",1,"Positive"
"21601","Precious","A686587",1,"Positive"
"21602","Precious","A691841",1,"Positive"
"21603","Precious","A715602",1,"Positive"
"21604","Precious","A712659",1,"Positive"
"21605","Precious","A701528",1,"Positive"
"21606","Precious","A716351",1,"Positive"
"21607","Precious","A619664",1,"Positive"
"21608","Precious","A694401",1,"Positive"
"21609","Precious","A704885",1,"Positive"
"21610","Precious","A699430",1,"Positive"
"21611","Precious","A719252",1,"Positive"
"21612","Precious","A665800",1,"Positive"
"21613","Precious","A325999",1,"Positive"
"21614","Precious","A427442",1,"Positive"
"21615","Precious","A704505",1,"Positive"
"21616","Precious","A624945",1,"Positive"
"21617","Precious","A645673",1,"Positive"
"21618","Precious","A713234",1,"Positive"
"21619","Precious","A671235",1,"Positive"
"21620","Precious","A715876",1,"Positive"
"21621","Preciouso","A720506",0,"Neutral"
"21622","Precocious","A714485",0,"Neutral"
"21623","Presley","A719074",0,"Neutral"
"21624","Presley","A682307",0,"Neutral"
"21625","Presley","A691684",0,"Neutral"
"21626","Presley","A697488",0,"Neutral"
"21627","Preston","A679670",0,"Neutral"
"21628","Preston","A671279",0,"Neutral"
"21629","Preston","A663158",0,"Neutral"
"21630","Preston","A680626",0,"Neutral"
"21631","Preston","A688584",0,"Neutral"
"21632","Pretty Boy","A663274",1,"Positive"
"21633","Pretzel","A687827",0,"Neutral"
"21634","Pretzel","A698388",0,"Neutral"
"21635","Pricilla Sue","A688959",-1,"Negative"
"21636","Prieta","A689845",0,"Neutral"
"21637","Prieto","A618771",0,"Neutral"
"21638","Prieto","A673330",0,"Neutral"
"21639","Prieto","A565221",0,"Neutral"
"21640","Prim","A673971",0,"Neutral"
"21641","Primo","A668591",0,"Neutral"
"21642","Primor","A667879",0,"Neutral"
"21643","Prince","A687670",1,"Positive"
"21644","Prince","A665262",1,"Positive"
"21645","Prince","A704986",1,"Positive"
"21646","Prince","A690433",1,"Positive"
"21647","Prince","A623762",1,"Positive"
"21648","Prince","A684119",1,"Positive"
"21649","Prince","A650853",1,"Positive"
"21650","Prince","A666845",1,"Positive"
"21651","Prince","A715711",1,"Positive"
"21652","Prince","A687000",1,"Positive"
"21653","Prince","A684686",1,"Positive"
"21654","Prince","A688609",1,"Positive"
"21655","Prince","A719231",1,"Positive"
"21656","Prince","A719118",1,"Positive"
"21657","Prince","A698211",1,"Positive"
"21658","Prince","A706659",1,"Positive"
"21659","Prince","A710935",1,"Positive"
"21660","Prince","A713552",1,"Positive"
"21661","Prince","A673275",1,"Positive"
"21662","Prince C.","A669070",1,"Positive"
"21663","Prince Charm","A693254",2,"Very Positive"
"21664","Prince Dubbi","A671732",1,"Positive"
"21665","Princess","A382251",1,"Positive"
"21666","Princess","A699736",1,"Positive"
"21667","Princess","A699842",1,"Positive"
"21668","Princess","A572590",1,"Positive"
"21669","Princess","A674094",1,"Positive"
"21670","Princess","A715333",1,"Positive"
"21671","Princess","A648915",1,"Positive"
"21672","Princess","A614440",1,"Positive"
"21673","Princess","A700291",1,"Positive"
"21674","Princess","A690725",1,"Positive"
"21675","Princess","A634925",1,"Positive"
"21676","Princess","A653370",1,"Positive"
"21677","Princess","A673278",1,"Positive"
"21678","Princess","A716755",1,"Positive"
"21679","Princess","A684849",1,"Positive"
"21680","Princess","A690947",1,"Positive"
"21681","Princess","A677932",1,"Positive"
"21682","Princess","A714777",1,"Positive"
"21683","Princess","A667240",1,"Positive"
"21684","Princess","A467387",1,"Positive"
"21685","Princess","A689775",1,"Positive"
"21686","Princess","A711213",1,"Positive"
"21687","Princess","A676294",1,"Positive"
"21688","Princess","A675235",1,"Positive"
"21689","Princess","A573863",1,"Positive"
"21690","Princess","A670317",1,"Positive"
"21691","Princess","A714057",1,"Positive"
"21692","Princess","A671474",1,"Positive"
"21693","Princess","A671562",1,"Positive"
"21694","Princess","A703226",1,"Positive"
"21695","Princess","A709872",1,"Positive"
"21696","Princess","A663149",1,"Positive"
"21697","Princess","A695494",1,"Positive"
"21698","Princess","A683027",1,"Positive"
"21699","Princess","A708771",1,"Positive"
"21700","Princess","A665973",1,"Positive"
"21701","Princess","A666865",1,"Positive"
"21702","Princess","A685144",1,"Positive"
"21703","Princess","A671080",1,"Positive"
"21704","Princess","A692636",1,"Positive"
"21705","Princess","A550885",1,"Positive"
"21706","Princess","A715065",1,"Positive"
"21707","Princess","A718274",1,"Positive"
"21708","Princess","A688285",1,"Positive"
"21709","Princess","A588226",1,"Positive"
"21710","Princess","A712884",1,"Positive"
"21711","Princess","A667123",1,"Positive"
"21712","Princess","A688133",1,"Positive"
"21713","Princess","A674490",1,"Positive"
"21714","Princess","A681537",1,"Positive"
"21715","Princess","A679437",1,"Positive"
"21716","Princess","A709081",1,"Positive"
"21717","Princess","A683880",1,"Positive"
"21718","Princess","A626809",1,"Positive"
"21719","Princess","A709678",1,"Positive"
"21720","Princess","A710952",1,"Positive"
"21721","Princess","A670249",1,"Positive"
"21722","Princess","A682436",1,"Positive"
"21723","Princess","A673098",1,"Positive"
"21724","Princess","A717402",1,"Positive"
"21725","Princess","A667114",1,"Positive"
"21726","Princess","A610763",1,"Positive"
"21727","Princess","A672956",1,"Positive"
"21728","Princess","A720857",1,"Positive"
"21729","Princess","A701911",1,"Positive"
"21730","Princess","A675337",1,"Positive"
"21731","Princess","A638819",1,"Positive"
"21732","Princess","A689100",1,"Positive"
"21733","Princess","A672357",1,"Positive"
"21734","Princess","A693125",1,"Positive"
"21735","Princess","A670900",1,"Positive"
"21736","Princess","A669312",1,"Positive"
"21737","Princess","A668806",1,"Positive"
"21738","Princess","A716924",1,"Positive"
"21739","Princess","A698389",1,"Positive"
"21740","Princess","A695691",1,"Positive"
"21741","Princess","A686735",1,"Positive"
"21742","Princess","A664918",1,"Positive"
"21743","Princess","A688117",1,"Positive"
"21744","Princess","A673410",1,"Positive"
"21745","Princess","A695598",1,"Positive"
"21746","Princess","A719930",1,"Positive"
"21747","Princess","A692334",1,"Positive"
"21748","Princess","A682649",1,"Positive"
"21749","Princess","A678453",1,"Positive"
"21750","Princess","A669160",1,"Positive"
"21751","Princess Lea","A687393",1,"Positive"
"21752","Princessa","A619269",0,"Neutral"
"21753","Princessa","A668374",0,"Neutral"
"21754","Princessa","A681090",0,"Neutral"
"21755","Princessa","A682018",0,"Neutral"
"21756","Princessa","A719444",0,"Neutral"
"21757","Princeton","A670495",0,"Neutral"
"21758","Pringle","A678838",0,"Neutral"
"21759","Prinsesa","A685447",0,"Neutral"
"21760","Prinsess Joj","A691603",0,"Neutral"
"21761","Pris","A700128",0,"Neutral"
"21762","Priscilla","A669405",0,"Neutral"
"21763","Priscilla","A658690",0,"Neutral"
"21764","Prissies","A667632",0,"Neutral"
"21765","Prissy","A694641",0,"Neutral"
"21766","Prissy","A685793",0,"Neutral"
"21767","Prissy","A690458",0,"Neutral"
"21768","Prissy","A659227",0,"Neutral"
"21769","Prissy","A214991",0,"Neutral"
"21770","Prissy","A684495",0,"Neutral"
"21771","Prissy","A683419",0,"Neutral"
"21772","Prnc Charm","A709137",1,"Positive"
"21773","Prof Butters","A668562",0,"Neutral"
"21774","Prof Griffin","A665003",0,"Neutral"
"21775","Prometheus","A676014",0,"Neutral"
"21776","Promise","A667311",1,"Positive"
"21777","Pru","A715820",0,"Neutral"
"21778","Pru","A717987",0,"Neutral"
"21779","Prudence","A706011",1,"Positive"
"21780","Prudence","A696625",1,"Positive"
"21781","Prume","A705886",0,"Neutral"
"21782","Prya","A677394",0,"Neutral"
"21783","Puchi","A672016",0,"Neutral"
"21784","Puchis","A606532",0,"Neutral"
"21785","Puddin","A685057",0,"Neutral"
"21786","Puddin'","A678396",0,"Neutral"
"21787","Pudding","A683334",0,"Neutral"
"21788","Puff","A680470",0,"Neutral"
"21789","Puff","A672107",0,"Neutral"
"21790","Puff","A676915",0,"Neutral"
"21791","Puffball","A666512",0,"Neutral"
"21792","Puffer Cat","A680251",0,"Neutral"
"21793","Puffy","A696419",-1,"Negative"
"21794","Puffy","A652261",-1,"Negative"
"21795","Puffy","A660136",-1,"Negative"
"21796","Pugsley","A696448",0,"Neutral"
"21797","Pugsly","A647148",0,"Neutral"
"21798","Pugster","A675238",0,"Neutral"
"21799","Pulga","A719586",0,"Neutral"
"21800","Pulgi","A674387",0,"Neutral"
"21801","Pulucha","A707126",0,"Neutral"
"21802","Puma","A666041",0,"Neutral"
"21803","Puma","A687263",0,"Neutral"
"21804","Puma","A701879",0,"Neutral"
"21805","Puma","A694470",0,"Neutral"
"21806","Puma","A644204",0,"Neutral"
"21807","Pumba","A691290",0,"Neutral"
"21808","Pumkin","A700333",0,"Neutral"
"21809","Pumkin","A702829",0,"Neutral"
"21810","Pumpkin","A690345",0,"Neutral"
"21811","Pumpkin","A665406",0,"Neutral"
"21812","Pumpkin","A421087",0,"Neutral"
"21813","Pumpkin","A703552",0,"Neutral"
"21814","Pumpkin","A689184",0,"Neutral"
"21815","Pumpkin","A692982",0,"Neutral"
"21816","Pumpkin","A683021",0,"Neutral"
"21817","Pumpkin","A686982",0,"Neutral"
"21818","Pumpkin","A680282",0,"Neutral"
"21819","Pumpkin","A666722",0,"Neutral"
"21820","Pumpkin","A702137",0,"Neutral"
"21821","Pumpkin","A686109",0,"Neutral"
"21822","Pumpkin","A692461",0,"Neutral"
"21823","Pumpkin","A663948",0,"Neutral"
"21824","Pumpkin","A713793",0,"Neutral"
"21825","Pumpkin","A691654",0,"Neutral"
"21826","Pumpkin","A538342",0,"Neutral"
"21827","Punkin","A676596",0,"Neutral"
"21828","Punkin","A517502",0,"Neutral"
"21829","Punkin","A682703",0,"Neutral"
"21830","Punkin'","A692149",0,"Neutral"
"21831","Pup","A691337",0,"Neutral"
"21832","Pup 1","A715664",0,"Neutral"
"21833","Pup 2","A715665",0,"Neutral"
"21834","Pup 6M","A662147",0,"Neutral"
"21835","Puppies","A670244",0,"Neutral"
"21836","Puppy","A707145",1,"Positive"
"21837","Puppy","A715255",1,"Positive"
"21838","Puppy","A704143",1,"Positive"
"21839","Puppy","A682839",1,"Positive"
"21840","Puppy","A700782",1,"Positive"
"21841","Puppy","A716105",1,"Positive"
"21842","Puppy","A698830",1,"Positive"
"21843","Purdy","A689746",0,"Neutral"
"21844","Purdy","A717980",0,"Neutral"
"21845","Purrsie","A677076",0,"Neutral"
"21846","Purrsimmon","A661868",0,"Neutral"
"21847","Puzzles","A717076",0,"Neutral"
"21848","Puzzles","A678217",0,"Neutral"
"21849","Pya","A674147",0,"Neutral"
"21850","Pyewackett","A279045",0,"Neutral"
"21851","Pyrex","A624189",0,"Neutral"
"21852","Pywackett","A716690",0,"Neutral"
"21853","Q","A701128",0,"Neutral"
"21854","Q","A669133",0,"Neutral"
"21855","Q-Tip","A693543",0,"Neutral"
"21856","Q Ball","A678646",0,"Neutral"
"21857","Q.T.","A708704",0,"Neutral"
"21858","Qually","A708897",0,"Neutral"
"21859","Quanah","A682115",0,"Neutral"
"21860","Quartz","A708891",0,"Neutral"
"21861","Quattro","A665781",0,"Neutral"
"21862","Quebee","A720194",0,"Neutral"
"21863","Queen","A621641",0,"Neutral"
